Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;FPP
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;2;0.7125;0.0734416666666667;0.7125
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;2;0.8495;0.0814589285714286;0.8495
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;2;0.6975;0.079475;0.6975
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;2;0.81;0.0869839285714286;0.81
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;2;0.649;0.0730458333333333;0.649
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;2;0.7915;0.0797696428571429;0.7915
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;2;0.6485;0.0809041666666667;0.6485
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;2;0.788;0.0953517857142857;0.788
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;2;0.7235;0.0767625;0.7235
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;2;0.8435;0.0825107142857143;0.8435
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;2;0.687;0.0825166666666667;0.687
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;2;0.818;0.0871303571428571;0.818
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;2;0.6495;0.0691958333333334;0.6495
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;2;0.7905;0.080975;0.7905
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;2;0.6525;0.0797583333333333;0.6525
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;2;0.7825;0.0881178571428572;0.7825
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;2;0.7105;0.0708;0.7105
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;2;0.8335;0.0841071428571429;0.8335
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;2;0.69;0.082025;0.69
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;2;0.8215;0.0855607142857143;0.8215
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;2;0.6485;0.0721625;0.6485
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;2;0.796;0.0828589285714286;0.796
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;2;0.6445;0.0836166666666667;0.6445
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;2;0.7935;0.0917232142857143;0.7935
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;2;0.688;0.0692541666666667;0.688
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;2;0.8285;0.0810607142857143;0.8285
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;2;0.7145;0.0789583333333333;0.7145
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;2;0.8695;0.0893214285714286;0.8695
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;2;0.704;0.0784708333333333;0.704
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;2;0.8295;0.0836589285714286;0.8295
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;2;0.672;0.0797666666666667;0.672
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;TRUE;0.2;2;2;0.8355;0.0907589285714286;0.8355
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.2;1;2;0.7085;0.0701916666666667;0.7085
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.2;2;2;0.8795;0.0807839285714286;0.8795
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.2;1;2;0.701;0.0777958333333333;0.701
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.2;2;2;0.8655;0.0885696428571428;0.8655
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.2;1;2;0.673;0.0713125;0.673
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.2;2;2;0.839;0.0809142857142857;0.839
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.2;1;2;0.684;0.0795541666666667;0.684
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.2;2;2;0.8345;0.0906785714285714;0.8345
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.2;1;2;0.7225;0.0749541666666667;0.7225
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.2;2;2;0.877;0.0822392857142857;0.877
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.2;1;2;0.731;0.0775791666666667;0.731
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.2;2;2;0.874;0.0923267857142857;0.874
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.2;1;2;0.6845;0.0767583333333333;0.6845
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.2;2;2;0.844;0.0786910714285714;0.844
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.2;1;2;0.6845;0.0805458333333333;0.6845
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.2;2;2;0.8295;0.09;0.8295
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.2;1;2;0.7255;0.0738875;0.7255
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.2;2;2;0.8735;0.0786071428571429;0.8735
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.2;1;2;0.71;0.0825958333333333;0.71
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.2;2;2;0.8635;0.0890785714285714;0.8635
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.2;1;2;0.689;0.0738875;0.689
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.2;2;2;0.8395;0.0873964285714286;0.8395
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.2;1;2;0.672;0.0810875;0.672
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.2;2;2;0.836;0.0921535714285714;0.836
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.2;1;2;0.7385;0.0726708333333333;0.7385
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;2;0.8735;0.0796142857142857;0.8735
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;TRUE;0.3;1;2;0.7455;0.0778458333333333;0.7455
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;150;TRUE;0.3;2;2;0.9055;0.0878714285714286;0.9055
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;TRUE;0.3;1;2;0.709;0.071675;0.709
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;150;TRUE;0.3;2;2;0.8775;0.0797714285714286;0.8775
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;TRUE;0.3;1;2;0.71;0.0798375;0.71
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;150;TRUE;0.3;2;2;0.88;0.0877535714285714;0.88
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.3;1;2;0.766;0.0730041666666667;0.766
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;150;TRUE;0.3;2;2;0.91;0.080125;0.91
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.3;1;2;0.7425;0.0801166666666667;0.7425
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;200;TRUE;0.3;2;2;0.898;0.0893714285714286;0.898
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.3;1;2;0.711;0.0703375;0.711
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;200;TRUE;0.3;2;2;0.874;0.0805107142857143;0.874
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.3;1;2;0.722;0.0836625;0.722
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;2;0.892;0.0893696428571429;0.892
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;2;0.765;0.0681666666666667;0.765
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;2;0.901;0.0789446428571429;0.901
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;2;0.774;0.08585;0.774
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;2;0.8995;0.0862732142857143;0.8995
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;2;0.716;0.0725458333333333;0.716
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;2;0.8745;0.0815839285714286;0.8745
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;2;0.708;0.0822958333333333;0.708
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;2;0.8795;0.0862732142857143;0.8795
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;2;0.7665;0.0732791666666667;0.7665
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;2;0.907;0.0801875;0.907
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;2;0.738;0.0764;0.738
Main = TRUE;Ma + HCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;2;0.905;0.0904678571428571;0.905
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;2;0.715;0.0751;0.715
Main = TRUE;Ma + HCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;2;0.8885;0.0796803571428572;0.8885
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;2;0.7215;0.0824916666666667;0.7215
Main = TRUE;Ma + HCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;2;0.878;0.0884517857142857;0.878
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;2;0.7685;0.072725;0.7685
Main = TRUE;Ma + HCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;2;0.9195;0.0829357142857143;0.9195
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;2;0.324;0.05174375;0.324
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;2;0.3825;0.0542785714285714;0.3825
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;2;0.267;0.0461125;0.267
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;2;0.325;0.0484517857142857;0.325
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;2;0.285;0.0503375;0.285
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;2;0.348;0.0506196428571429;0.348
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;2;0.3115;0.0471625;0.3115
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;2;0.3565;0.0468714285714286;0.3565
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;2;0.3165;0.0534125;0.3165
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;2;0.3855;0.0518428571428571;0.3855
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;2;0.281;0.05315625;0.281
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;2;0.3115;0.0503714285714286;0.3115
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;2;0.2925;0.05370625;0.2925
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;2;0.3345;0.0489446428571429;0.3345
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;2;0.3045;0.04859375;0.3045
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;2;0.334;0.0474464285714286;0.334
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;2;0.301;0.047725;0.301
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;2;0.359;0.0491821428571429;0.359
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;2;0.2585;0.04865;0.2585
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;2;0.3;0.0490767857142857;0.3
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;2;0.2975;0.0535125;0.2975
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;2;0.3345;0.0506357142857143;0.3345
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;2;0.3145;0.0518875;0.3145
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;2;0.344;0.0458553571428571;0.344
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;2;0.322;0.05035;0.322
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;2;0.335;0.0494017857142857;0.335
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;2;0.268;0.0508375;0.268
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;2;0.3055;0.0469482142857143;0.3055
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;2;0.2905;0.05113125;0.2905
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;2;0.3245;0.051025;0.3245
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;2;0.3105;0.04925625;0.3105
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;2;0.333;0.0496767857142857;0.333
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;1;2;0.32;0.0506333333333333;0.32
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;2;0.675;0.0780833333333333;0.675
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;2;2;0.336;0.0497892857142857;0.336
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;2;0.8715;0.117823214285714;0.8715
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;1;2;0.269;0.0481833333333333;0.269
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;2;0.648;0.0710875;0.648
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;2;2;0.2795;0.0461964285714286;0.2795
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;2;0.8485;0.112820535714286;0.8485
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;1;2;0.2935;0.0541166666666667;0.2935
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;2;0.6115;0.0775541666666667;0.6115
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;2;2;0.3135;0.0520571428571429;0.3135
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;2;0.8525;0.115687053571429;0.8525
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;1;2;0.2925;0.0478333333333333;0.2925
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;2;0.7235;0.0715083333333333;0.7235
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;2;2;0.3435;0.0501392857142857;0.3435
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;2;0.865;0.102315178571429;0.865
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;1;2;0.321;0.0499333333333333;0.321
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;2;0.6825;0.0806791666666667;0.6825
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;2;2;0.342;0.0513321428571429;0.342
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;2;0.871;0.122247767857143;0.871
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;1;2;0.265;0.0473333333333333;0.265
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;2;0.6475;0.0724041666666667;0.6475
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;2;2;0.3;0.0506464285714286;0.3
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;2;0.8305;0.104858035714286;0.8305
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;1;2;0.27;0.04905;0.27
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;2;0.6295;0.0798708333333333;0.6295
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;2;2;0.298;0.044575;0.298
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;2;0.841;0.117371428571429;0.841
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;1;2;0.2985;0.0492916666666667;0.2985
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;2;0.7045;0.0733041666666667;0.7045
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;2;2;0.334;0.0474535714285714;0.334
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;2;0.861;0.0994879464285714;0.861
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;1;2;0.3035;0.04715;0.3035
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;2;0.678;0.0808333333333333;0.678
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;2;2;0.328;0.0509964285714286;0.328
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;2;0.858;0.11700625;0.858
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;1;2;0.2595;0.0527833333333333;0.2595
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;2;0.631;0.0729;0.631
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;2;2;0.2775;0.0483071428571429;0.2775
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;2;0.8335;0.107573214285714;0.8335
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;1;2;0.273;0.0476333333333333;0.273
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;2;0.6465;0.0797958333333333;0.6465
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;2;2;0.3025;0.0505964285714286;0.3025
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;2;0.823;0.119901339285714;0.823
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;1;2;0.3025;0.046425;0.3025
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;2;0.6865;0.0725541666666667;0.6865
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;2;2;0.3335;0.0514142857142857;0.3335
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;2;0.862;0.10159375;0.862
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;1;2;0.3105;0.0512916666666667;0.3105
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;2;0.6715;0.0836125;0.6715
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;2;2;0.3325;0.0515535714285714;0.3325
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;2;0.8505;0.1167375;0.8505
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;1;2;0.2695;0.0495333333333333;0.2695
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;2;0.648;0.0722416666666667;0.648
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;2;2;0.274;0.0466107142857143;0.274
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;2;0.8105;0.10179375;0.8105
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;1;2;0.29;0.0512;0.29
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;2;0.6385;0.0834875;0.6385
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;2;2;0.2975;0.048825;0.2975
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;2;0.8135;0.117311607142857;0.8135
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;1;2;0.298;0.05055;0.298
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;2;0.694;0.0753125;0.694
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;2;2;0.307;0.0459892857142857;0.307
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;2;0.8585;0.109348660714286;0.8585
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;2;0.3375;0.05004375;0.3375
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;2;0.424;0.0475464285714286;0.424
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;2;0.3015;0.0496125;0.3015
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;2;0.389;0.0536553571428572;0.389
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;2;0.34;0.05309375;0.34
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;2;2;0.376;0.0460339285714286;0.376
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;1;2;0.3645;0.05035625;0.3645
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;2;2;0.423;0.0499214285714286;0.423
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;1;2;0.3365;0.0484875;0.3365
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;2;2;0.4155;0.0487696428571429;0.4155
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;1;2;0.2825;0.04430625;0.2825
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;2;2;0.3785;0.0536875;0.3785
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;1;2;0.317;0.04908125;0.317
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;2;2;0.38;0.0488;0.38
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;1;2;0.3305;0.048925;0.3305
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;2;2;0.4;0.0503053571428571;0.4
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;1;2;0.349;0.05063125;0.349
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;2;2;0.413;0.0481607142857143;0.413
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;1;2;0.2965;0.045475;0.2965
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;2;2;0.348;0.0478142857142857;0.348
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;1;2;0.3025;0.050075;0.3025
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;2;2;0.37;0.0468375;0.37
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;1;2;0.3495;0.05009375;0.3495
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;2;2;0.407;0.0477178571428571;0.407
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;1;2;0.3465;0.05145;0.3465
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;2;2;0.422;0.0500196428571429;0.422
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;1;2;0.3185;0.05164375;0.3185
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;2;2;0.3285;0.0458464285714286;0.3285
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;1;2;0.308;0.047225;0.308
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;2;2;0.374;0.0494125;0.374
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;1;2;0.359;0.0556375;0.359
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;2;0.389;0.0499017857142857;0.389
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.2;1;2;0.3415;0.0518333333333333;0.3415
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;2;0.699;0.0762958333333333;0.699
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.2;2;2;0.4055;0.0504857142857143;0.4055
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;2;0.8915;0.115335267857143;0.8915
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.2;1;2;0.297;0.046875;0.297
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;2;0.658;0.07175;0.658
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.2;2;2;0.347;0.0542285714285714;0.347
