Main;Set;Type;SampleSize;OutlierExclusion;Correlation;IndependentVariables;DV;mean;FPR;Pr
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;2;0.5;0.0848214285714286;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;2;0.25;0.071875;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;2;0.5;0.107142857142857;0.5
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;1;2;0.25;0.025;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;1;2;0.75;0.0833333333333333;0.75
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.1;2;2;0.25;0.00714285714285714;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.1;2;2;1;0.147991071428571;1
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;1;2;0.25;0.0125;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;1;2;1;0.04375;1
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.1;2;2;0.25;0.025;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.1;2;2;1;0.228348214285714;1
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;1;2;0.25;0.0375;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;1;2;0.25;0.0125;0.25
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.1;2;2;0.25;0.0339285714285714;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.1;2;2;0.75;0.138616071428571;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;1;2;0.25;0.0375;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;1;2;0.5;0.129166666666667;0.5
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.1;2;2;0.25;0.05;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.1;2;2;0.75;0.143303571428571;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;1;2;0.5;0.125;0.5
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.1;2;2;0.75;0.116071428571429;0.75
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.1;2;2;0.75;0.0640625;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;1;2;0.5;0.0625;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;1;2;0.75;0.01875;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.1;2;2;0.25;0.0125;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.1;2;2;1;0.05625;1
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;1;2;0.5;0.0145833333333333;0.5
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.1;2;2;0.5;0.135714285714286;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.1;2;2;0.75;0.0707589285714286;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;1;2;0.25;0.0125;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;1;2;0.5;0.075;0.5
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.1;2;2;0.25;0.0428571428571429;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.1;2;2;0.75;0.137276785714286;0.75
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;1;2;0.5;0.0208333333333333;0.5
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.1;2;2;0.5;0.0214285714285714;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.1;2;2;1;0.09375;1
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;1;2;0.25;0.025;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;1;2;0.75;0.0395833333333333;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.1;2;2;0.25;0.0875;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.1;2;2;1;0.0716517857142857;1
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;1;2;0.25;0.0416666666666667;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;1;2;0.5;0.0708333333333333;0.5
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.1;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.1;2;2;1;0.0511160714285714;1
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;1;2;0.25;0.0125;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;1;2;0.75;0.0520833333333333;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.1;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.1;2;2;0.75;0.116964285714286;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;1;2;0.25;0.00833333333333333;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;1;2;0.25;0.0145833333333333;0.25
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.1;2;2;0.5;0.0214285714285714;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.1;2;2;0.75;0.0633928571428571;0.75
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;1;2;0.5;0.075;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;1;2;0.75;0.0375;0.75
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.1;2;2;0.5;0.2;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.1;2;2;1;0.109375;1
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;1;2;0.5;0.0416666666666667;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;1;2;0.5;0.025;0.5
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.1;2;2;0.25;0.00178571428571429;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.1;2;2;0.75;0.190401785714286;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;1;2;0.75;0.16875;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.1;2;2;0.25;0.00357142857142857;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.1;2;2;1;0.0560267857142857;1
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;2;0.25;0.034375;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;2;0.5;0.0223214285714286;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;2;0.25;0.00625;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;2;0.25;0.000892857142857143;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;2;0.5;0.053125;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;2;2;0.25;0.00446428571428571;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;2;2;0.25;0.00267857142857143;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;2;2;0.25;0.125;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;1;2;0.5;0.0625;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;2;2;0.25;0.00535714285714286;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;1;2;0.5;0.0125;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;2;2;0.75;0.0178571428571429;0.75
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;1;2;0.5;0.025;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;2;2;0.25;0.139285714285714;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;1;2;0.25;0.015625;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;2;2;0.75;0.0982142857142857;0.75
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;1;2;0.75;0.1375;0.75
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;2;2;0.5;0.0526785714285714;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;2;2;0.75;0.0883928571428572;0.75
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;1;2;0.5;0.0125;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;2;2;0.25;0.00178571428571429;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;1;2;0.25;0.00625;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;2;2;0.5;0.0991071428571428;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;1;2;0.25;0.05;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;1;2;0.25;0.003125;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.2;1;2;0.5;0.025;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;1;2;0.5;0.09375;0.5
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.2;2;2;0.75;0.08125;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.2;1;2;0.75;0.0208333333333333;0.75
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;1;2;0.75;0.125;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.2;2;2;0.5;0.0133928571428571;0.5
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.2;1;2;0.5;0.108333333333333;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;1;2;0.5;0.0604166666666667;0.5
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.2;2;2;0.25;0.0267857142857143;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.2;2;2;1;0.0870535714285714;1
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.2;1;2;0.75;0.0333333333333333;0.75
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;1;2;1;0.110416666666667;1
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.2;2;2;0.75;0.110714285714286;0.75
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.2;2;2;1;0.250669642857143;1
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;1;2;0.5;0.0666666666666667;0.5
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.2;2;2;0.25;0.0535714285714286;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.2;2;2;1;0.144866071428571;1
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.2;1;2;0.25;0.0375;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;1;2;0.5;0.025;0.5
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.2;2;2;0.75;0.08125;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.2;1;2;0.75;0.254166666666667;0.75
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;1;2;0.5;0.04375;0.5
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.2;2;2;0.5;0.025;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.2;2;2;1;0.163616071428571;1
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.2;1;2;0.5;0.0166666666666667;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;1;2;0.75;0.147916666666667;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.2;2;2;0.75;0.115401785714286;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;1;2;0.5;0.0729166666666667;0.5
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.2;2;2;0.5;0.0410714285714286;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.2;2;2;1;0.0808035714285714;1
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.2;1;2;0.5;0.1125;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;1;2;0.75;0.1;0.75
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.2;2;2;0.5;0.0232142857142857;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.2;2;2;0.75;0.135044642857143;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.2;1;2;0.25;0.0208333333333333;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;1;2;1;0.120833333333333;1
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.2;2;2;0.25;0.0178571428571429;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.2;2;2;0.75;0.204910714285714;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;1;2;0.75;0.0145833333333333;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;250;TRUE;0.2;2;2;0.25;0.025;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;250;TRUE;0.2;2;2;1;0.0549107142857143;1
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.2;1;2;0.25;0.0291666666666667;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;1;2;0.75;0.0395833333333333;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;300;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;300;TRUE;0.2;2;2;1;0.287946428571429;1
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.2;1;2;0.5;0.0916666666666667;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;1;2;0.25;0.0145833333333333;0.25
Main = TRUE;Ma;h1=Binary, Co=Binary;300;TRUE;0.2;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;300;TRUE;0.2;2;2;1;0.201339285714286;1
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.2;1;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;1;2;0.75;0.110416666666667;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;300;TRUE;0.2;2;2;0.25;0.0428571428571429;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;300;TRUE;0.2;2;2;0.75;0.0654017857142857;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.2;1;2;0.25;0.195833333333333;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;1;2;1;0.0979166666666667;1
Main = TRUE;Ma;h1=Binary, Co=Normal;300;TRUE;0.2;2;2;0.5;0.025;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;300;TRUE;0.2;2;2;0.75;0.197767857142857;0.75
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;1;2;0.25;0.009375;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;2;2;1;0.141071428571429;1
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;1;2;0.25;0.025;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;2;2;0.25;0.0125;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;1;2;0.5;0.09375;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;2;2;0.75;0.0732142857142857;0.75
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;1;2;0.5;0.01875;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;2;2;0.25;0.000892857142857143;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;1;2;0.25;0.009375;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;2;2;0.75;0.0955357142857143;0.75
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;1;2;0.5;0.0125;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;2;2;0.25;0.05;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;1;2;0.5;0.090625;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;2;0.25;0.141071428571429;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;2;0.5;0.1125;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;2;0.5;0.0133928571428571;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;2;0.25;0.040625;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;2;1;0.209821428571429;1
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;2;0.5;0.05625;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;2;0.5;0.0973214285714286;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;2;0.25;0.003125;0.25
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;250;TRUE;0.3;2;2;0.75;0.123214285714286;0.75
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.3;1;2;0;0;0
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;250;TRUE;0.3;2;2;0.75;0.124107142857143;0.75
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.3;1;2;0;0;0
Main = TRUE;Ma + CCI;h1=Normal, Co=Normal;300;TRUE;0.3;2;2;0.5;0.0482142857142857;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.3;1;2;0.25;0.0125;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Binary;300;TRUE;0.3;2;2;0.5;0.0866071428571429;0.5
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.3;1;2;0;0;0
Main = TRUE;Ma + CCI;h1=Normal, Co=Binary;300;TRUE;0.3;2;2;0.5;0.0160714285714286;0.5
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;1;2;0.25;0.003125;0.25
Main = TRUE;Ma + CCI;h1=Binary, Co=Normal;300;TRUE;0.3;2;2;0.75;0.0383928571428571;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.3;1;2;0.5;0.0541666666666667;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;1;2;0.5;0.0208333333333333;0.5
Main = TRUE;Ma;h1=Normal, Co=Normal;150;TRUE;0.3;2;2;0.25;0.00714285714285714;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;150;TRUE;0.3;2;2;1;0.175;1
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.3;1;2;0.25;0.1375;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;1;2;1;0.279166666666667;1
Main = TRUE;Ma;h1=Binary, Co=Binary;150;TRUE;0.3;2;2;0.75;0.0410714285714286;0.75
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;150;TRUE;0.3;2;2;1;0.143526785714286;1
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.3;1;2;0.5;0.0166666666666667;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;1;2;0.75;0.05625;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;150;TRUE;0.3;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;150;TRUE;0.3;2;2;1;0.106696428571429;1
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.3;1;2;0.25;0.0208333333333333;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;1;2;0.75;0.0333333333333333;0.75
Main = TRUE;Ma;h1=Binary, Co=Normal;150;TRUE;0.3;2;2;0.25;0.103571428571429;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;150;TRUE;0.3;2;2;0.75;0.116071428571429;0.75
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.3;1;2;0.25;0.00416666666666667;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;1;2;0.75;0.075;0.75
Main = TRUE;Ma;h1=Binary, Co=Binary;200;TRUE;0.3;2;2;0.5;0.00357142857142857;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;200;TRUE;0.3;2;2;0.75;0.0604910714285714;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.3;1;2;0.25;0.1875;0.25
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;1;2;0.5;0.0604166666666667;0.5
Main = TRUE;Ma;h1=Normal, Co=Normal;200;TRUE;0.3;2;2;0.75;0.0285714285714286;0.75
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;200;TRUE;0.3;2;2;1;0.1;1
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.3;1;2;0.5;0.0875;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;1;2;0;0;0
Main = TRUE;Ma;h1=Normal, Co=Binary;200;TRUE;0.3;2;2;0;0;0
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;200;TRUE;0.3;2;2;1;0.136160714285714;1
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.3;1;2;0.25;0.0333333333333333;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;1;2;1;0.10625;1
Main = TRUE;Ma;h1=Binary, Co=Normal;200;TRUE;0.3;2;2;0.5;0.0303571428571429;0.5
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Normal;200;TRUE;0.3;2;2;1;0.0441964285714286;1
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.3;1;2;0.75;0.0458333333333333;0.75
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;1;2;0.75;0.0666666666666667;0.75
Main = TRUE;Ma;h1=Normal, Co=Normal;250;TRUE;0.3;2;2;0.75;0.0892857142857143;0.75
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Normal;250;TRUE;0.3;2;2;1;0.0796875;1
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.3;1;2;0.25;0.0333333333333333;0.25
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;1;2;1;0.15;1
Main = TRUE;Ma;h1=Binary, Co=Binary;250;TRUE;0.3;2;2;0.75;0.3125;0.75
Main = TRUE;Ma + HCI + CCI;h1=Binary, Co=Binary;250;TRUE;0.3;2;2;1;0.234598214285714;1
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.3;1;2;0.5;0.0916666666666667;0.5
Main = TRUE;Ma + HCI + CCI;h1=Normal, Co=Binary;250;TRUE;0.3;1;2;0.75;0.104166666666667;0.75
Main = TRUE;Ma;h1=Normal, Co=Binary;250;TRUE;0.3;2;2;0.75;0.0589285714285714;0.75
